com.victronenergy.dcload.ttyS5
/Alarms/Alarm	UINT32	0	0
/Alarms/HighStarterVoltage	UINT32	0	0
/Alarms/HighTemperature	UINT32	0	0
/Alarms/HighVoltage	UINT32	0	0
/Alarms/LowStarterVoltage	UINT32	0	0
/Alarms/LowTemperature	UINT32	0	0
/Alarms/LowVoltage	UINT32	0	0
/Connected	UINT32	1	1
/CustomName	STRING	DC load	DC load
/Dc/0/Current	DOUBLE	8.2	8.2A
/Dc/0/Power	DOUBLE	199.26	199W
/Dc/0/Temperature	ARRAY	[]	
/Dc/0/Voltage	DOUBLE	24.3	24.30V
/DeviceInstance	UINT32	40	40
/Devices/0/CustomName	STRING	DC system	DC system
/Devices/0/DeviceInstance	UINT32	44	44
/Devices/0/FirmwareVersion	UINT32	1032	v4.08
/Devices/0/ProductId	UINT32	41857	0xA381
/Devices/0/ProductName	STRING	BMV-712 Smart	BMV-712 Smart
/Devices/0/ServiceName	STRING	com.victronenergy.dcsystem.ttyS5	com.victronenergy.dcsystem.ttyS5
/Devices/0/VregLink	ARRAY	[]	
/FirmwareVersion	UINT32	1032	v4.08
/GroupId	ARRAY	[]	
/HardwareVersion	ARRAY	[]	
/History/EnergyIn	DOUBLE	0.07000000029802322	0.07kWh
/History/EnergyOut	DOUBLE	0.0	0.00kWh
/History/HighStarterVoltageAlarms	ARRAY	[]	
/History/HighVoltageAlarms	UINT32	0	0
/History/LowStarterVoltageAlarms	ARRAY	[]	
/History/LowVoltageAlarms	UINT32	0	0
/History/MaximumStarterVoltage	DOUBLE	21.229999542236328	21.23V
/History/MaximumVoltage	DOUBLE	29.709999084472656	29.71V
/History/MinimumStarterVoltage	DOUBLE	0.019999999552965164	0.02V
/History/MinimumVoltage	DOUBLE	13.369999885559082	13.37V
/Mgmt/Connection	STRING	VE.Direct	VE.Direct
/Mgmt/ProcessName	STRING	vedirect-dbus	vedirect-dbus
/Mgmt/ProcessVersion	STRING	3.65	3.65
/ProductId	UINT32	41857	0xA381
/ProductName	STRING	BMV-712 Smart	BMV-712 Smart
/Relay/0/State	UINT32	0	0
/Serial	STRING	HQ1730ZAV8Y	HQ1730ZAV8Y
/Settings/HasStarterVoltage	UINT32	1	1
/Settings/HasTemperature	UINT32	0	0
/Settings/RelayMode	UINT32	2	2

1	/Dc/0/Voltage	DOUBLE	24.400000000000002	24.40V
1	/Dc/0/Current	DOUBLE	8.299999999999999	8.3A
1	/Dc/0/Power	DOUBLE	202.51999999999998	203W
2	/Dc/0/Voltage	DOUBLE	24.5	24.50V
2	/Dc/0/Current	DOUBLE	8.399999999999999	8.4A
2	/Dc/0/Power	DOUBLE	205.79999999999995	206W
3	/Dc/0/Voltage	DOUBLE	24.400000000000002	24.40V
3	/Dc/0/Current	DOUBLE	8.299999999999999	8.3A
3	/Dc/0/Power	DOUBLE	202.51999999999998	203W
4	/Dc/0/Voltage	DOUBLE	24.3	24.30V
4	/Dc/0/Current	DOUBLE	8.2	8.2A
4	/Dc/0/Power	DOUBLE	199.26	199W
5	/Dc/0/Voltage	DOUBLE	24.2	24.20V
5	/Dc/0/Current	DOUBLE	8.1	8.1A
5	/Dc/0/Power	DOUBLE	196.01999999999998	196W
6	/Dc/0/Voltage	DOUBLE	24.1	24.10V
6	/Dc/0/Current	DOUBLE	7.999999999999999	8.0A
6	/Dc/0/Power	DOUBLE	192.79999999999998	193W
7	/Dc/0/Voltage	DOUBLE	24.2	24.20V
7	/Dc/0/Current	DOUBLE	8.1	8.1A
7	/Dc/0/Power	DOUBLE	196.01999999999998	196W
8	/Dc/0/Voltage	DOUBLE	24.3	24.30V
8	/Dc/0/Current	DOUBLE	8.2	8.2A
8	/Dc/0/Power	DOUBLE	199.26	199W
9	/Dc/0/Voltage	DOUBLE	24.400000000000002	24.40V
9	/Dc/0/Current	DOUBLE	8.299999999999999	8.3A
9	/Dc/0/Power	DOUBLE	202.51999999999998	203W
10	/Dc/0/Voltage	DOUBLE	24.5	24.50V
10	/Dc/0/Current	DOUBLE	8.399999999999999	8.4A
10	/Dc/0/Power	DOUBLE	205.79999999999995	206W
11	/Dc/0/Voltage	DOUBLE	24.400000000000002	24.40V
11	/Dc/0/Current	DOUBLE	8.299999999999999	8.3A
11	/Dc/0/Power	DOUBLE	202.51999999999998	203W
12	/Dc/0/Voltage	DOUBLE	24.3	24.30V
12	/Dc/0/Current	DOUBLE	8.2	8.2A
12	/Dc/0/Power	DOUBLE	199.26	199W
13	/Dc/0/Voltage	DOUBLE	24.2	24.20V
13	/Dc/0/Current	DOUBLE	8.1	8.1A
13	/Dc/0/Power	DOUBLE	196.01999999999998	196W
14	/Dc/0/Voltage	DOUBLE	24.1	24.10V
14	/Dc/0/Current	DOUBLE	7.999999999999999	8.0A
14	/Dc/0/Power	DOUBLE	192.79999999999998	193W
15	/Dc/0/Voltage	DOUBLE	24.2	24.20V
15	/Dc/0/Current	DOUBLE	8.1	8.1A
15	/Dc/0/Power	DOUBLE	196.01999999999998	196W
16	/Dc/0/Voltage	DOUBLE	24.3	24.30V
16	/Dc/0/Current	DOUBLE	8.2	8.2A
16	/Dc/0/Power	DOUBLE	199.26	199W
17	/Dc/0/Voltage	DOUBLE	24.400000000000002	24.40V
17	/Dc/0/Current	DOUBLE	8.299999999999999	8.3A
